UTILITY CHARATERISTICS,,,,,,,TOTAL,,
,,,,,,,Revenue,Sales,Customers
2018,1,0,Adjustment 2018,SC,,Final,177656,1709960,814645
2018,1,0,Adjustment 2018,SD,,Final,26252,259628,99721
2018,1,0,Adjustment 2018,TN,,Final,268420,2854392,1081266
2018,1,0,Adjustment 2018,TX,,Final,2669109,31144652,10667954
2018,1,0,Adjustment 2018,UT,,Final,20381,245041,173204
2018,1,0,Adjustment 2018,VA,,Final,132520,1274493,525529
2018,1,0,Adjustment 2018,VT,,Final,7584,48028,45151
2018,1,0,Adjustment 2018,WA,,Final,150101,2442594,706404
2018,1,0,Adjustment 2018,WI,,Final,115705,1156364,553909
2018,1,0,Adjustment 2018,WV,,Final,2309,16442,10779
2018,1,0,Adjustment 2018,WY,,Final,11874,109766,50965
2018,2,0,Adjustment 2018,AK,,Final,13494,54235,34782
2018,2,0,Adjustment 2018,AL,,Final,160956,1499693,820548
2018,2,0,Adjustment 2018,AR,,Final,75039,831533,433696
2018,2,0,Adjustment 2018,AZ,,Final,32329,330926,143383
2018,2,0,Adjustment 2018,CA,,Final,547848,4031892,1633672
2018,2,0,Adjustment 2018,CO,,Final,87013,820186,509779
2018,2,0,Adjustment 2018,CT,,Final,189331,1116795,472416
2018,2,0,Adjustment 2018,DC,,Final,71779,586700,52097
2018,2,0,Adjustment 2018,DE,,Final,35164,363483,70859
2018,2,0,Adjustment 2018,FL,,Final,378872,3525524,2204120
2018,2,0,Adjustment 2018,GA,,Final,361446,3417399,1958145
2018,2,0,Adjustment 2018,HI,,Final,334,2051,-15349
2018,2,0,Adjustment 2018,IA,,Final,104593,1112832,449527
2018,2,0,Adjustment 2018,ID,,Final,12107,152966,77211
2018,2,0,Adjustment 2018,IL,,Final,698054,8035415,2658063
2018,2,0,Adjustment 2018,IN,,Final,186976,1841558,823732
2018,2,0,Adjustment 2018,KS,,Final,89994,800232,418256
2018,2,0,Adjustment 2018,KY,,Final,158213,1686909,800786
2018,2,0,Adjustment 2018,LA,,Final,110163,1267631,588850
2018,2,0,Adjustment 2018,MA,,Final,548588,3067742,1655648
2018,2,0,Adjustment 2018,MD,,Final,280554,2461902,592249
2018,2,0,Adjustment 2018,ME,,Final,52990,433804,126764
2018,2,0,Adjustment 2018,MI,,Final,133237,1482447,496635
2018,2,0,Adjustment 2018,MN,,Final,176836,1715725,813597
2018,2,0,Adjustment 2018,MO,,Final,172042,1755915,934988
2018,2,0,Adjustment 2018,MS,,Final,123080,1158412,607326
2018,2,0,Adjustment 2018,MT,,Final,27551,445221,106592
2018,2,0,Adjustment 2018,NC,,Final,253480,2315464,1392438
2018,2,0,Adjustment 2018,ND,,Final,17800,241209,56265
2018,2,0,Adjustment 2018,NE,,Final,62998,629121,282566
2018,2,0,Adjustment 2018,NH,,Final,69856,449622,164498
2018,2,0,Adjustment 2018,NJ,,Final,364136,2904649,612113
2018,2,0,Adjustment 2018,NM,,Final,32712,312632,206288
2018,2,0,Adjustment 2018,NV,,Final,17900,382767,16757
2018,2,0,Adjustment 2018,NY,,Final,787426,6559514,1617663
2018,2,0,Adjustment 2018,OH,,Final,930104,9544391,3502256
2018,2,0,Adjustment 2018,OK,,Final,112530,1156290,587813
2018,2,0,Adjustment 2018,OR,,Final,84291,1257639,390454
2018,2,0,Adjustment 2018,PA,,Final,809998,8544261,2302544
2018,2,0,Adjustment 2018,RI,,Final,43655,257867,64717
2018,2,0,Adjustment 2018,SC,,Final,150600,1376090,811055
2018,2,0,Adjustment 2018,SD,,Final,24050,235293,99231
2018,2,0,Adjustment 2018,TN,,Final,235811,2489090,1081553
2018,2,0,Adjustment 2018,TX,,Final,2175945,25653362,10689581
2018,2,0,Adjustment 2018,UT,,Final,19232,227198,173364
2018,2,0,Adjustment 2018,VA,,Final,109969,1039832,523352
2018,2,0,Adjustment 2018,VT,,Final,6608,41291,45161
2018,2,0,Adjustment 2018,WA,,Final,137153,2201713,702927
2018,2,0,Adjustment 2018,WI,,Final,106378,1054809,551705
2018,2,0,Adjustment 2018,WV,,Final,1990,14077,10781
2018,2,0,Adjustment 2018,WY,,Final,11081,101202,50613
2018,3,0,Adjustment 2018,AK,,Final,13771,54192,35023
2018,3,0,Adjustment 2018,AL,,Final,147443,1357289,822450
2018,3,0,Adjustment 2018,AR,,Final,69483,763353,434679
2018,3,0,Adjustment 2018,AZ,,Final,33219,340191,142169
2018,3,0,Adjustment 2018,CA,,Final,619754,4494956,1895754
2018,3,0,Adjustment 2018,CO,,Final,89596,839976,509985
2018,3,0,Adjustment 2018,CT,,Final,221034,1276520,471872
2018,3,0,Adjustment 2018,DC,,Final,73644,697244,52974
2018,3,0,Adjustment 2018,DE,,Final,36214,412016,70308
2018,3,0,Adjustment 2018,FL,,Final,344927,3158560,2208975
2018,3,0,Adjustment 2018,GA,,Final,327722,3047956,1962423
2018,3,0,Adjustment 2018,HI,,Final,366,2126,-15522
2018,3,0,Adjustment 2018,IA,,Final,107124,1117503,452330
2018,3,0,Adjustment 2018,ID,,Final,12248,151363,77683
2018,3,0,Adjustment 2018,IL,,Final,719234,8114519,2662979
2018,3,0,Adjustment 2018,IN,,Final,170673,1677205,825382
2018,3,0,Adjustment 2018,KS,,Final,86031,769579,419392
2018,3,0,Adjustment 2018,KY,,Final,143475,1507311,802386
2018,3,0,Adjustment 2018,LA,,Final,101377,1156410,590149
2018,3,0,Adjustment 2018,MA,,Final,526912,3000627,1659920
2018,3,0,Adjustment 2018,MD,,Final,291017,2767563,592498
2018,3,0,Adjustment 2018,ME,,Final,57591,512369,131429
2018,3,0,Adjustment 2018,MI,,Final,136843,1534001,499632
2018,3,0,Adjustment 2018,MN,,Final,180868,1717907,818519
2018,3,0,Adjustment 2018,MO,,Final,154095,1530500,936861
2018,3,0,Adjustment 2018,MS,,Final,113786,1056092,608771
2018,3,0,Adjustment 2018,MT,,Final,27362,421977,107245
2018,3,0,Adjustment 2018,NC,,Final,229763,2070792,1395486
2018,3,0,Adjustment 2018,ND,,Final,18473,247999,56619
2018,3,0,Adjustment 2018,NE,,Final,65034,631991,284501
2018,3,0,Adjustment 2018,NH,,Final,70185,469461,165061
2018,3,0,Adjustment 2018,NJ,,Final,344914,2931269,583496
2018,3,0,Adjustment 2018,NM,,Final,33766,320184,206313
2018,3,0,Adjustment 2018,NV,,Final,19466,435539,16673
2018,3,0,Adjustment 2018,NY,,Final,744471,6371164,1604365
2018,3,0,Adjustment 2018,OH,,Final,948830,10083794,3500050
2018,3,0,Adjustment 2018,OK,,Final,104612,1073598,589220
2018,3,0,Adjustment 2018,OR,,Final,84974,1251954,392884
2018,3,0,Adjustment 2018,PA,,Final,761133,8484780,2295939
2018,3,0,Adjustment 2018,RI,,Final,44367,277950,62698
2018,3,0,Adjustment 2018,SC,,Final,134275,1235406,812635
2018,3,0,Adjustment 2018,SD,,Final,24355,232701,99857
2018,3,0,Adjustment 2018,TN,,Final,215876,2231581,1083727
2018,3,0,Adjustment 2018,TX,,Final,2040136,24804684,10769227
2018,3,0,Adjustment 2018,UT,,Final,19602,232681,173425
2018,3,0,Adjustment 2018,VA,,Final,101135,957235,524484
2018,3,0,Adjustment 2018,VT,,Final,5967,35831,45241
2018,3,0,Adjustment 2018,WA,,Final,140200,2222391,707220
2018,3,0,Adjustment 2018,WI,,Final,108951,1060192,555032
2018,3,0,Adjustment 2018,WV,,Final,1778,11904,10802
2018,3,0,Adjustment 2018,WY,,Final,11393,101910,50950
2018,4,0,Adjustment 2018,AK,,Final,12564,49524,34915
2018,4,0,Adjustment 2018,AL,,Final,143225,1329800,824454
2018,4,0,Adjustment 2018,AR,,Final,67504,749189,435897
2018,4,0,Adjustment 2018,AZ,,Final,34079,347409,141325
2018,4,0,Adjustment 2018,CA,,Final,595794,4476926,1823387
2018,4,0,Adjustment 2018,CO,,Final,91633,861714,510111
2018,4,0,Adjustment 2018,CT,,Final,186657,1114065,473748
2018,4,0,Adjustment 2018,DC,,Final,75834,603029,53288
2018,4,0,Adjustment 2018,DE,,Final,34783,390004,69802
2018,4,0,Adjustment 2018,FL,,Final,335006,3091151,2214503
2018,4,0,Adjustment 2018,GA,,Final,317842,2979232,1967525
2018,4,0,Adjustment 2018,HI,,Final,371,2168,-15609
2018,4,0,Adjustment 2018,IA,,Final,96223,1011632,450955
2018,4,0,Adjustment 2018,ID,,Final,10842,134160,77551
2018,4,0,Adjustment 2018,IL,,Final,676608,7592314,2654758
2018,4,0,Adjustment 2018,IN,,Final,162535,1644015,826625
2018,4,0,Adjustment 2018,KS,,Final,83888,760436,420528
2018,4,0,Adjustment 2018,KY,,Final,136282,1480314,803655
2018,4,0,Adjustment 2018,LA,,Final,98441,1133849,591689
2018,4,0,Adjustment 2018,MA,,Final,495829,2873596,1659379
2018,4,0,Adjustment 2018,MD,,Final,256659,2394913,590774
2018,4,0,Adjustment 2018,ME,,Final,53599,482280,127874
2018,4,0,Adjustment 2018,MI,,Final,124464,1417095,498038
2018,4,0,Adjustment 2018,MN,,Final,161966,1545451,816082
2018,4,0,Adjustment 2018,MO,,Final,145758,1502910,938363
2018,4,0,Adjustment 2018,MS,,Final,110639,1035752,610341
2018,4,0,Adjustment 2018,MT,,Final,25034,428997,107282
2018,4,0,Adjustment 2018,NC,,Final,222881,2025357,1399012
2018,4,0,Adjustment 2018,ND,,Final,16915,230411,56483
2018,4,0,Adjustment 2018,NE,,Final,59044,574290,286992
2018,4,0,Adjustment 2018,NH,,Final,69242,445375,165823
2018,4,0,Adjustment 2018,NJ,,Final,332301,2817607,637440
2018,4,0,Adjustment 2018,NM,,Final,34509,328190,206276
2018,4,0,Adjustment 2018,NV,,Final,20636,452690,16112
2018,4,0,Adjustment 2018,NY,,Final,707134,6182436,1593116
2018,4,0,Adjustment 2018,OH,,Final,878283,9280797,3505888
2018,4,0,Adjustment 2018,OK,,Final,101733,1055471,590680
2018,4,0,Adjustment 2018,OR,,Final,77386,1155077,391980
2018,4,0,Adjustment 2018,PA,,Final,721403,8169199,2293466
2018,4,0,Adjustment 2018,RI,,Final,43596,272654,66811
2018,4,0,Adjustment 2018,SC,,Final,130569,1207830,814477
2018,4,0,Adjustment 2018,SD,,Final,21718,207277,99624
2018,4,0,Adjustment 2018,TN,,Final,205359,2201079,1085695
2018,4,0,Adjustment 2018,TX,,Final,1959285,24136915,10733625
2018,4,0,Adjustment 2018,UT,,Final,20207,238861,173410
2018,4,0,Adjustment 2018,VA,,Final,97914,931804,525809
2018,4,0,Adjustment 2018,VT,,Final,5651,35297,45288
2018,4,0,Adjustment 2018,WA,,Final,123591,1910044,705665
2018,4,0,Adjustment 2018,WI,,Final,97793,960129,553263
2018,4,0,Adjustment 2018,WV,,Final,1652,11696,10820
2018,4,0,Adjustment 2018,WY,,Final,10351,93185,50920
2018,5,0,Adjustment 2018,AK,,Final,12776,49056,35090
2018,5,0,Adjustment 2018,AL,,Final,156428,1460797,825300
2018,5,0,Adjustment 2018,AR,,Final,73515,820201,436878
2018,5,0,Adjustment 2018,AZ,,Final,37818,376622,140456
2018,5,0,Adjustment 2018,CA,,Final,718060,4993035,2192316
2018,5,0,Adjustment 2018,CO,,Final,101568,933404,510408
2018,5,0,Adjustment 2018,CT,,Final,236447,1372207,475038
2018,5,0,Adjustment 2018,DC,,Final,77734,673180,53515
2018,5,0,Adjustment 2018,DE,,Final,37714,440071,69415
2018,5,0,Adjustment 2018,FL,,Final,366421,3409045,2216980
2018,5,0,Adjustment 2018,GA,,Final,347222,3270840,1970177
2018,5,0,Adjustment 2018,HI,,Final,406,2347,-15690
2018,5,0,Adjustment 2018,IA,,Final,94583,981753,452928
2018,5,0,Adjustment 2018,ID,,Final,10481,126123,77873
2018,5,0,Adjustment 2018,IL,,Final,758590,8514570,2648798
2018,5,0,Adjustment 2018,IN,,Final,168307,1668702,827625
2018,5,0,Adjustment 2018,KS,,Final,91721,832160,421604
2018,5,0,Adjustment 2018,KY,,Final,141283,1505472,804590
2018,5,0,Adjustment 2018,LA,,Final,107317,1241779,592504
2018,5,0,Adjustment 2018,MA,,Final,492987,2905803,1699491
2018,5,0,Adjustment 2018,MD,,Final,284025,2708974,590406
2018,5,0,Adjustment 2018,ME,,Final,52516,472369,129165
2018,5,0,Adjustment 2018,MI,,Final,128024,1485836,500133
2018,5,0,Adjustment 2018,MN,,Final,158557,1485513,819504
2018,5,0,Adjustment 2018,MO,,Final,150757,1525220,939448
2018,5,0,Adjustment 2018,MS,,Final,120734,1137063,611319
2018,5,0,Adjustment 2018,MT,,Final,23087,398628,107732
2018,5,0,Adjustment 2018,NC,,Final,243677,2227198,1400479
2018,5,0,Adjustment 2018,ND,,Final,17039,232216,56739
2018,5,0,Adjustment 2018,NE,,Final,58723,560424,288265
2018,5,0,Adjustment 2018,NH,,Final,76806,470243,165145
2018,5,0,Adjustment 2018,NJ,,Final,360761,2988290,605942
2018,5,0,Adjustment 2018,NM,,Final,38198,353817,206319
2018,5,0,Adjustment 2018,NV,,Final,21598,485352,15776
2018,5,0,Adjustment 2018,NY,,Final,728660,6128925,1587501
2018,5,0,Adjustment 2018,OH,,Final,972480,10207086,3511574
2018,5,0,Adjustment 2018,OK,,Final,110843,1155096,591414
2018,5,0,Adjustment 2018,OR,,Final,72227,1119885,393335
2018,5,0,Adjustment 2018,PA,,Final,716045,8146348,2282957
2018,5,0,Adjustment 2018,RI,,Final,42773,271340,66218
2018,5,0,Adjustment 2018,SC,,Final,141189,1322857,815073
2018,5,0,Adjustment 2018,SD,,Final,21246,196353,100060
2018,5,0,Adjustment 2018,TN,,Final,214267,2258177,1086816
2018,5,0,Adjustment 2018,TX,,Final,2374031,28176489,10762386
2018,5,0,Adjustment 2018,UT,,Final,22393,259959,173525
2018,5,0,Adjustment 2018,VA,,Final,107031,1024472,526346
2018,5,0,Adjustment 2018,VT,,Final,5872,36104,45319
2018,5,0,Adjustment 2018,WA,,Final,123607,1989485,708673
2018,5,0,Adjustment 2018,WI,,Final,95980,932185,555597
2018,5,0,Adjustment 2018,WV,,Final,1716,11849,10833
2018,5,0,Adjustment 2018,WY,,Final,10337,91710,51157
2018,6,0,Adjustment 2018,AK,,Final,13274,50211,35091
2018,6,0,Adjustment 2018,AL,,Final,199964,1827309,826576
2018,6,0,Adjustment 2018,AR,,Final,92229,1004766,437682
2018,6,0,Adjustment 2018,AZ,,Final,43331,422101,139787
2018,6,0,Adjustment 2018,CA,,Final,820437,5367925,2133679
2018,6,0,Adjustment 2018,CO,,Final,115937,1045208,511151
2018,6,0,Adjustment 2018,CT,,Final,235386,1316916,474877
2018,6,0,Adjustment 2018,DC,,Final,84330,693186,53776
2018,6,0,Adjustment 2018,DE,,Final,39598,451963,69144
2018,6,0,Adjustment 2018,FL,,Final,473084,4343185,2220542
2018,6,0,Adjustment 2018,GA,,Final,448269,4140553,1973443
2018,6,0,Adjustment 2018,HI,,Final,439,2496,-15815
2018,6,0,Adjustment 2018,IA,,Final,99266,1005831,453423
2018,6,0,Adjustment 2018,ID,,Final,11063,130144,77973
2018,6,0,Adjustment 2018,IL,,Final,845742,9437393,2626178
2018,6,0,Adjustment 2018,IN,,Final,205571,1908748,829200
2018,6,0,Adjustment 2018,KS,,Final,111949,976682,422370
2018,6,0,Adjustment 2018,KY,,Final,174411,1749927,806122
2018,6,0,Adjustment 2018,LA,,Final,135836,1529860,593485
2018,6,0,Adjustment 2018,MA,,Final,545011,3164594,1672914
2018,6,0,Adjustment 2018,MD,,Final,306824,2855932,588884
2018,6,0,Adjustment 2018,ME,,Final,54901,496167,130312
2018,6,0,Adjustment 2018,MI,,Final,133200,1499035,500633
2018,6,0,Adjustment 2018,MN,,Final,166650,1525277,820509
2018,6,0,Adjustment 2018,MO,,Final,188389,1807749,941241
2018,6,0,Adjustment 2018,MS,,Final,152691,1411035,612329
2018,6,0,Adjustment 2018,MT,,Final,25279,409834,107913
2018,6,0,Adjustment 2018,NC,,Final,315205,2823466,1402715
2018,6,0,Adjustment 2018,ND,,Final,17745,236246,56792
2018,6,0,Adjustment 2018,NE,,Final,61430,573554,288870
2018,6,0,Adjustment 2018,NH,,Final,78797,498420,163866
2018,6,0,Adjustment 2018,NJ,,Final,409837,3213530,598639
2018,6,0,Adjustment 2018,NM,,Final,43224,389740,206590
2018,6,0,Adjustment 2018,NV,,Final,22935,485608,15505
2018,6,0,Adjustment 2018,NY,,Final,859483,6754494,1579619
2018,6,0,Adjustment 2018,OH,,Final,1046443,10776666,3547303
2018,6,0,Adjustment 2018,OK,,Final,138809,1399218,592369
2018,6,0,Adjustment 2018,OR,,Final,79795,1187478,394361
2018,6,0,Adjustment 2018,PA,,Final,742188,8338845,2270817
2018,6,0,Adjustment 2018,RI,,Final,44046,284651,62162
2018,6,0,Adjustment 2018,SC,,Final,183643,1656056,816190
2018,6,0,Adjustment 2018,SD,,Final,22334,202296,100177
2018,6,0,Adjustment 2018,TN,,Final,264174,2620751,1088914
2018,6,0,Adjustment 2018,TX,,Final,2953040,33596077,10802353
2018,6,0,Adjustment 2018,UT,,Final,25958,298787,173756
2018,6,0,Adjustment 2018,VA,,Final,136559,1273410,527187
2018,6,0,Adjustment 2018,VT,,Final,7314,42933,45370
2018,6,0,Adjustment 2018,WA,,Final,129386,2039219,709499
2018,6,0,Adjustment 2018,WI,,Final,100834,954914,556256
2018,6,0,Adjustment 2018,WV,,Final,2165,14273,10853
2018,6,0,Adjustment 2018,WY,,Final,10774,93444,51209
2018,7,0,Adjustment 2018,AK,,Final,14683,54296,35169
2018,7,0,Adjustment 2018,AL,,Final,213627,1969090,825439
2018,7,0,Adjustment 2018,AR,,Final,98540,1080295,437072
2018,7,0,Adjustment 2018,AZ,,Final,50884,473833,138624
2018,7,0,Adjustment 2018,CA,,Final,1007639,6169522,2292579
2018,7,0,Adjustment 2018,CO,,Final,135505,1174687,510212
2018,7,0,Adjustment 2018,CT,,Final,305205,1726673,472516
2018,7,0,Adjustment 2018,DC,,Final,90713,800801,54649
2018,7,0,Adjustment 2018,DE,,Final,44389,494311,68863
2018,7,0,Adjustment 2018,FL,,Final,505598,4684124,2217226
2018,7,0,Adjustment 2018,GA,,Final,480610,4481098,1970376
2018,7,0,Adjustment 2018,HI,,Final,494,2715,-15914
2018,7,0,Adjustment 2018,IA,,Final,111376,1091738,454077
2018,7,0,Adjustment 2018,ID,,Final,12386,142060,78075
2018,7,0,Adjustment 2018,IL,,Final,902132,9919679,2661001
2018,7,0,Adjustment 2018,IN,,Final,232187,2154429,830617
2018,7,0,Adjustment 2018,KS,,Final,118620,1036505,421973
2018,7,0,Adjustment 2018,KY,,Final,198159,1986606,807514
2018,7,0,Adjustment 2018,LA,,Final,145309,1647684,592583
2018,7,0,Adjustment 2018,MA,,Final,651695,3679695,1697018
2018,7,0,Adjustment 2018,MD,,Final,339909,3212101,588204
2018,7,0,Adjustment 2018,ME,,Final,55229,487390,130229
2018,7,0,Adjustment 2018,MI,,Final,146746,1597466,501375
2018,7,0,Adjustment 2018,MN,,Final,187116,1659188,821641
2018,7,0,Adjustment 2018,MO,,Final,215783,2069434,942871
2018,7,0,Adjustment 2018,MS,,Final,162767,1517933,611535
2018,7,0,Adjustment 2018,MT,,Final,33293,448191,108031
2018,7,0,Adjustment 2018,NC,,Final,337724,3050733,1400546
2018,7,0,Adjustment 2018,ND,,Final,19883,254848,56884
2018,7,0,Adjustment 2018,NE,,Final,68971,621850,289099
2018,7,0,Adjustment 2018,NH,,Final,88976,547900,161978
2018,7,0,Adjustment 2018,NJ,,Final,465432,3606585,601172
2018,7,0,Adjustment 2018,NM,,Final,50251,432485,206207
2018,7,0,Adjustment 2018,NV,,Final,29762,545720,14129
2018,7,0,Adjustment 2018,NY,,Final,1046732,7627036,1569506
2018,7,0,Adjustment 2018,OH,,Final,1149520,11726548,3573483
2018,7,0,Adjustment 2018,OK,,Final,147964,1499879,591574
2018,7,0,Adjustment 2018,OR,,Final,88456,1237629,394691
2018,7,0,Adjustment 2018,PA,,Final,849511,9377409,2256191
2018,7,0,Adjustment 2018,RI,,Final,53455,329721,65599
2018,7,0,Adjustment 2018,SC,,Final,198218,1791093,814781
2018,7,0,Adjustment 2018,SD,,Final,24919,220103,100316
2018,7,0,Adjustment 2018,TN,,Final,299175,2965718,1090783
2018,7,0,Adjustment 2018,TX,,Final,3163905,35756427,10789664
2018,7,0,Adjustment 2018,UT,,Final,30799,342145,173488
2018,7,0,Adjustment 2018,VA,,Final,147280,1380924,526357
2018,7,0,Adjustment 2018,VT,,Final,8345,49112,45423
2018,7,0,Adjustment 2018,WA,,Final,146430,2162168,710467
2018,7,0,Adjustment 2018,WI,,Final,113722,1041160,561150
2018,7,0,Adjustment 2018,WV,,Final,2498,16542,10872
2018,7,0,Adjustment 2018,WY,,Final,12030,100817,51286
2018,8,0,Adjustment 2018,AK,,Final,14391,53657,35316
2018,8,0,Adjustment 2018,AL,,Final,213508,1957106,829613
2018,8,0,Adjustment 2018,AR,,Final,98462,1074700,439220
2018,8,0,Adjustment 2018,AZ,,Final,53415,493854,138517
2018,8,0,Adjustment 2018,CA,,Final,1178346,7045978,2632109
2018,8,0,Adjustment 2018,CO,,Final,142273,1225508,511872
2018,8,0,Adjustment 2018,CT,,Final,284200,1638214,467705
2018,8,0,Adjustment 2018,DC,,Final,98617,799707,55592
2018,8,0,Adjustment 2018,DE,,Final,46032,511153,68912
2018,8,0,Adjustment 2018,FL,,Final,505314,4653386,2228583
2018,8,0,Adjustment 2018,GA,,Final,479688,4448230,1980607
2018,8,0,Adjustment 2018,HI,,Final,509,2842,-16021
2018,8,0,Adjustment 2018,IA,,Final,108578,1076732,456179
2018,8,0,Adjustment 2018,ID,,Final,11993,138919,78436
2018,8,0,Adjustment 2018,IL,,Final,921924,10068709,2675582
2018,8,0,Adjustment 2018,IN,,Final,236039,2187945,831761
2018,8,0,Adjustment 2018,KS,,Final,118705,1035270,423854
2018,8,0,Adjustment 2018,KY,,Final,200880,2003289,808621
2018,8,0,Adjustment 2018,LA,,Final,145128,1638249,595639
2018,8,0,Adjustment 2018,MA,,Final,695251,3933007,1638648
2018,8,0,Adjustment 2018,MD,,Final,344079,3275869,587356
2018,8,0,Adjustment 2018,ME,,Final,65644,583052,130634
2018,8,0,Adjustment 2018,MI,,Final,144192,1611503,503637
2018,8,0,Adjustment 2018,MN,,Final,182204,1632767,825436
2018,8,0,Adjustment 2018,MO,,Final,218479,2074319,944167
2018,8,0,Adjustment 2018,MS,,Final,162803,1509566,614536
2018,8,0,Adjustment 2018,MT,,Final,33835,450868,108534
2018,8,0,Adjustment 2018,NC,,Final,337160,3029499,1407871
2018,8,0,Adjustment 2018,ND,,Final,19517,253749,57136
2018,8,0,Adjustment 2018,NE,,Final,67603,614489,290505
2018,8,0,Adjustment 2018,NH,,Final,92033,589495,160837
2018,8,0,Adjustment 2018,NJ,,Final,492805,3815601,588058
2018,8,0,Adjustment 2018,NM,,Final,52658,451682,206807
2018,8,0,Adjustment 2018,NV,,Final,30028,551345,15013
2018,8,0,Adjustment 2018,NY,,Final,1049325,7818612,1558127
2018,8,0,Adjustment 2018,OH,,Final,1146485,11875683,3562600
2018,8,0,Adjustment 2018,OK,,Final,147978,1493494,594533
2018,8,0,Adjustment 2018,OR,,Final,94915,1297150,396525
2018,8,0,Adjustment 2018,PA,,Final,856153,9525386,2245994
2018,8,0,Adjustment 2018,RI,,Final,55685,345274,65317
2018,8,0,Adjustment 2018,SC,,Final,205606,1779938,818838
2018,8,0,Adjustment 2018,SD,,Final,24195,215628,100783
2018,8,0,Adjustment 2018,TN,,Final,302632,2981073,1092298
2018,8,0,Adjustment 2018,TX,,Final,3252633,36784546,10865396
2018,8,0,Adjustment 2018,UT,,Final,32382,355803,174050
2018,8,0,Adjustment 2018,VA,,Final,146723,1371176,529127
2018,8,0,Adjustment 2018,VT,,Final,8442,49044,45453
2018,8,0,Adjustment 2018,WA,,Final,144844,2167204,713790
2018,8,0,Adjustment 2018,WI,,Final,110279,1022445,559598
2018,8,0,Adjustment 2018,WV,,Final,2525,16452,10887
2018,8,0,Adjustment 2018,WY,,Final,11777,99783,51520
2018,9,0,Adjustment 2018,AK,,Final,13152,48803,35083
2018,9,0,Adjustment 2018,AL,,Final,200680,1864513,829177
2018,9,0,Adjustment 2018,AR,,Final,92376,1023075,438664
2018,9,0,Adjustment 2018,AZ,,Final,48583,450576,137861
2018,9,0,Adjustment 2018,CA,,Final,982726,6119345,2434218
2018,9,0,Adjustment 2018,CO,,Final,129633,1118218,511932
2018,9,0,Adjustment 2018,CT,,Final,203798,1175685,460617
2018,9,0,Adjustment 2018,DC,,Final,82079,699172,56137
2018,9,0,Adjustment 2018,DE,,Final,38127,425319,67923
2018,9,0,Adjustment 2018,FL,,Final,475371,4439833,2227427
2018,9,0,Adjustment 2018,GA,,Final,450310,4228920,1979275
2018,9,0,Adjustment 2018,HI,,Final,481,2710,-16165
2018,9,0,Adjustment 2018,IA,,Final,97113,970314,452812
