UTILITY CHARATERISTICS,,,,,,,TOTAL,,
,,,,,,,Revenue,Sales,Customers
Year,Month,Utility Number,Utility Name,State,Ownership,Data Status,Thousands Dollars,Megawatthours,Count
2015,11,10171,Kentucky Utilities Co,VA,Investor Owned,Final,5356,57997,28339
2015,12,10171,Kentucky Utilities Co,KY,Investor Owned,Final,116777,1414136,517711
2015,12,10171,Kentucky Utilities Co,TN,Investor Owned,Final,1,9,4
2015,12,10171,Kentucky Utilities Co,VA,Investor Owned,Final,5770,65009,28339
2015,1,10210,Ketchikan Public Utilities,AK,Municipal,Final,1461,15206,7633
2015,2,10210,Ketchikan Public Utilities,AK,Municipal,Final,1566,16417,7642
2015,3,10210,Ketchikan Public Utilities,AK,Municipal,Final,1412,14770,7643
2015,4,10210,Ketchikan Public Utilities,AK,Municipal,Final,1398,14003,7651
2015,5,10210,Ketchikan Public Utilities,AK,Municipal,Final,1294,12958,7651
2015,6,10210,Ketchikan Public Utilities,AK,Municipal,Final,1190,11836,7719
2015,7,10210,Ketchikan Public Utilities,AK,Municipal,Final,1108,10925,7736
2015,8,10210,Ketchikan Public Utilities,AK,Municipal,Final,1204,12032,7728
2015,9,10210,Ketchikan Public Utilities,AK,Municipal,Final,1337,13607,7730
2015,10,10210,Ketchikan Public Utilities,AK,Municipal,Final,1283,13099,7718
2015,11,10210,Ketchikan Public Utilities,AK,Municipal,Final,1280,13269,7712
2015,12,10210,Ketchikan Public Utilities,AK,Municipal,Final,1508,15776,7719
2015,1,10331,Kingsport Power Co,TN,Investor Owned,Final,15962,215748,47405
2015,2,10331,Kingsport Power Co,TN,Investor Owned,Final,15991,213491,47433
2015,3,10331,Kingsport Power Co,TN,Investor Owned,Final,12629,181824,47335
2015,4,10331,Kingsport Power Co,TN,Investor Owned,Final,10320,148900,47278
2015,5,10331,Kingsport Power Co,TN,Investor Owned,Final,12053,164460,47173
2015,6,10331,Kingsport Power Co,TN,Investor Owned,Final,11891,169167,47240
2015,7,10331,Kingsport Power Co,TN,Investor Owned,Final,12255,180787,47225
2015,8,10331,Kingsport Power Co,TN,Investor Owned,Final,12519,177820,47266
2015,9,10331,Kingsport Power Co,TN,Investor Owned,Final,10759,159619,47227
2015,10,10331,Kingsport Power Co,TN,Investor Owned,Final,10326,149121,47277
2015,11,10331,Kingsport Power Co,TN,Investor Owned,Final,11379,157176,47356
2015,12,10331,Kingsport Power Co,TN,Investor Owned,Final,11571,168883,47497
2015,1,10421,Knoxville Utilities Board,TN,Municipal,Final,46964,515534,196938
2015,2,10421,Knoxville Utilities Board,TN,Municipal,Final,48411,524097,196775
2015,3,10421,Knoxville Utilities Board,TN,Municipal,Final,46446,509295,196961
2015,4,10421,Knoxville Utilities Board,TN,Municipal,Final,34528,376103,196980
2015,5,10421,Knoxville Utilities Board,TN,Municipal,Final,36688,392876,197360
2015,6,10421,Knoxville Utilities Board,TN,Municipal,Final,45004,466055,198102
2015,7,10421,Knoxville Utilities Board,TN,Municipal,Final,50088,533111,198905
2015,8,10421,Knoxville Utilities Board,TN,Municipal,Final,49068,509813,200435
2015,9,10421,Knoxville Utilities Board,TN,Municipal,Final,45706,471010,198759
2015,10,10421,Knoxville Utilities Board,TN,Municipal,Final,37934,395481,198180
2015,11,10421,Knoxville Utilities Board,TN,Municipal,Final,36349,370600,198247
2015,12,10421,Knoxville Utilities Board,TN,Municipal,Final,41068,421086,198133
2015,1,10433,Kodiak Electric Assn Inc,AK,Cooperative,Final,1940,11985,5942
2015,2,10433,Kodiak Electric Assn Inc,AK,Cooperative,Final,2131,13345,5944
2015,3,10433,Kodiak Electric Assn Inc,AK,Cooperative,Final,2158,13558,5943
2015,4,10433,Kodiak Electric Assn Inc,AK,Cooperative,Final,2290,14415,5940
2015,5,10433,Kodiak Electric Assn Inc,AK,Cooperative,Final,1738,10601,5942
2015,6,10433,Kodiak Electric Assn Inc,AK,Cooperative,Final,1788,11000,5938
2015,7,10433,Kodiak Electric Assn Inc,AK,Cooperative,Final,1621,9933,5934
2015,8,10433,Kodiak Electric Assn Inc,AK,Cooperative,Final,2025,12730,5937
2015,9,10433,Kodiak Electric Assn Inc,AK,Cooperative,Final,2240,14190,5931
2015,10,10433,Kodiak Electric Assn Inc,AK,Cooperative,Final,2023,12619,5932
2015,11,10433,Kodiak Electric Assn Inc,AK,Cooperative,Final,2051,12711,5935
2015,12,10433,Kodiak Electric Assn Inc,AK,Cooperative,Final,1651,10132,5936
2015,1,10451,Kotzebue Electric Assn Inc,AK,Cooperative,Final,693,1811,1278
2015,2,10451,Kotzebue Electric Assn Inc,AK,Cooperative,Final,727,1903,1270
2015,3,10451,Kotzebue Electric Assn Inc,AK,Cooperative,Final,635,1649,1280
2015,4,10451,Kotzebue Electric Assn Inc,AK,Cooperative,Final,675,1761,1268
2015,5,10451,Kotzebue Electric Assn Inc,AK,Cooperative,Final,670,1637,1276
2015,6,10451,Kotzebue Electric Assn Inc,AK,Cooperative,Final,592,1435,1265
2015,7,10451,Kotzebue Electric Assn Inc,AK,Cooperative,Final,572,1383,1277
2015,8,10451,Kotzebue Electric Assn Inc,AK,Cooperative,Final,640,1559,1276
2015,9,10451,Kotzebue Electric Assn Inc,AK,Cooperative,Final,659,1591,1274
2015,10,10451,Kotzebue Electric Assn Inc,AK,Cooperative,Final,639,1610,1274
2015,11,10451,Kotzebue Electric Assn Inc,AK,Cooperative,Final,701,1776,1264
2015,12,10451,Kotzebue Electric Assn Inc,AK,Cooperative,Final,700,1774,1272
2015,1,10454,Kootenai Electric Cooperative,ID,Cooperative,Final,3980,46405,23015
2015,1,10454,Kootenai Electric Cooperative,WA,Cooperative,Final,23,278,76
2015,2,10454,Kootenai Electric Cooperative,ID,Cooperative,Final,3433,39458,23038
2015,2,10454,Kootenai Electric Cooperative,WA,Cooperative,Final,18,222,77
2015,3,10454,Kootenai Electric Cooperative,ID,Cooperative,Final,3072,34327,23009
2015,3,10454,Kootenai Electric Cooperative,WA,Cooperative,Final,16,193,76
2015,4,10454,Kootenai Electric Cooperative,ID,Cooperative,Final,2951,32741,23024
2015,4,10454,Kootenai Electric Cooperative,WA,Cooperative,Final,15,179,76
2015,5,10454,Kootenai Electric Cooperative,ID,Cooperative,Final,2661,28379,23138
2015,5,10454,Kootenai Electric Cooperative,WA,Cooperative,Final,12,141,76
2015,6,10454,Kootenai Electric Cooperative,ID,Cooperative,Final,2764,30240,23173
2015,6,10454,Kootenai Electric Cooperative,WA,Cooperative,Final,14,157,76
2015,7,10454,Kootenai Electric Cooperative,ID,Cooperative,Final,3295,37579,23191
2015,7,10454,Kootenai Electric Cooperative,WA,Cooperative,Final,15,177,77
2015,8,10454,Kootenai Electric Cooperative,ID,Cooperative,Final,3185,35993,23242
2015,8,10454,Kootenai Electric Cooperative,WA,Cooperative,Final,15,171,79
2015,9,10454,Kootenai Electric Cooperative,ID,Cooperative,Final,2778,30238,23333
2015,9,10454,Kootenai Electric Cooperative,WA,Cooperative,Final,14,155,79
2015,10,10454,Kootenai Electric Cooperative,ID,Cooperative,Final,2644,28309,23362
2015,10,10454,Kootenai Electric Cooperative,WA,Cooperative,Final,13,146,77
2015,11,10454,Kootenai Electric Cooperative,ID,Cooperative,Final,3001,33302,23388
2015,11,10454,Kootenai Electric Cooperative,WA,Cooperative,Final,20,230,77
2015,12,10454,Kootenai Electric Cooperative,ID,Cooperative,Final,3831,44250,23433
2015,12,10454,Kootenai Electric Cooperative,WA,Cooperative,Final,24,292,77
2015,1,10596,City of Lake Crystal - (MN),MN,Municipal,Final,224,1384,1204
2015,2,10596,City of Lake Crystal - (MN),MN,Municipal,Final,218,1346,1203
2015,3,10596,City of Lake Crystal - (MN),MN,Municipal,Final,205,1263,1205
2015,4,10596,City of Lake Crystal - (MN),MN,Municipal,Final,182,1122,1204
2015,5,10596,City of Lake Crystal - (MN),MN,Municipal,Final,175,1092,1206
2015,6,10596,City of Lake Crystal - (MN),MN,Municipal,Final,220,1344,1204
2015,7,10596,City of Lake Crystal - (MN),MN,Municipal,Final,258,1573,1207
2015,8,10596,City of Lake Crystal - (MN),MN,Municipal,Final,225,1369,1204
2015,9,10596,City of Lake Crystal - (MN),MN,Municipal,Final,232,1459,1203
2015,10,10596,City of Lake Crystal - (MN),MN,Municipal,Final,180,1109,1201
2015,11,10596,City of Lake Crystal - (MN),MN,Municipal,Final,213,1320,1203
2015,12,10596,City of Lake Crystal - (MN),MN,Municipal,Final,210,1286,1204
2015,1,10704,City of Lansing - (MI),MI,Municipal,Final,23078,186787,96998
2015,2,10704,City of Lansing - (MI),MI,Municipal,Final,22826,182494,97060
2015,3,10704,City of Lansing - (MI),MI,Municipal,Final,22575,177644,97131
2015,4,10704,City of Lansing - (MI),MI,Municipal,Final,21505,162018,97107
2015,5,10704,City of Lansing - (MI),MI,Municipal,Final,22956,162501,96526
2015,6,10704,City of Lansing - (MI),MI,Municipal,Final,21543,171430,96446
2015,7,10704,City of Lansing - (MI),MI,Municipal,Final,24546,181491,96350
2015,8,10704,City of Lansing - (MI),MI,Municipal,Final,26051,207252,96431
2015,9,10704,City of Lansing - (MI),MI,Municipal,Final,24443,188657,96291
2015,10,10704,City of Lansing - (MI),MI,Municipal,Final,22702,177044,96367
2015,11,10704,City of Lansing - (MI),MI,Municipal,Final,20842,156918,96808
2015,12,10704,City of Lansing - (MI),MI,Municipal,Final,21645,171635,96933
2015,1,10906,City of Lenoir - (TN),TN,Municipal,Final,13580,142751,61931
2015,2,10906,City of Lenoir - (TN),TN,Municipal,Final,14530,155275,61652
2015,3,10906,City of Lenoir - (TN),TN,Municipal,Final,11951,124385,62101
2015,4,10906,City of Lenoir - (TN),TN,Municipal,Final,10892,110089,62033
2015,5,10906,City of Lenoir - (TN),TN,Municipal,Final,11272,115114,62185
2015,6,10906,City of Lenoir - (TN),TN,Municipal,Final,14419,145899,62627
2015,7,10906,City of Lenoir - (TN),TN,Municipal,Final,15648,158323,62422
2015,8,10906,City of Lenoir - (TN),TN,Municipal,Final,16274,166559,62634
2015,9,10906,City of Lenoir - (TN),TN,Municipal,Final,14512,149896,62864
2015,10,10906,City of Lenoir - (TN),TN,Municipal,Final,11443,117860,62685
2015,11,10906,City of Lenoir - (TN),TN,Municipal,Final,10448,105813,62613
2015,12,10906,City of Lenoir - (TN),TN,Municipal,Final,11135,114204,62653
2015,1,11018,Lincoln Electric System,NE,Municipal,Final,20161,282646,133549
2015,2,11018,Lincoln Electric System,NE,Municipal,Final,19429,263233,133745
2015,3,11018,Lincoln Electric System,NE,Municipal,Final,18283,244181,133882
2015,4,11018,Lincoln Electric System,NE,Municipal,Final,16438,219099,133908
2015,5,11018,Lincoln Electric System,NE,Municipal,Final,18026,231358,133911
2015,6,11018,Lincoln Electric System,NE,Municipal,Final,24503,283376,134172
2015,7,11018,Lincoln Electric System,NE,Municipal,Final,31209,323436,134592
2015,8,11018,Lincoln Electric System,NE,Municipal,Final,26947,301725,135191
2015,9,11018,Lincoln Electric System,NE,Municipal,Final,25298,278381,135034
2015,10,11018,Lincoln Electric System,NE,Municipal,Final,19121,232600,134905
2015,11,11018,Lincoln Electric System,NE,Municipal,Final,16259,234392,135316
2015,12,11018,Lincoln Electric System,NE,Municipal,Final,20498,275952,135167
2015,1,11118,Lockhart Power Co,SC,Investor Owned,Final,1753,17538,6237
2015,2,11118,Lockhart Power Co,SC,Investor Owned,Final,1700,16768,6206
2015,3,11118,Lockhart Power Co,SC,Investor Owned,Final,1730,17099,6207
2015,4,11118,Lockhart Power Co,SC,Investor Owned,Final,1310,14932,6194
2015,5,11118,Lockhart Power Co,SC,Investor Owned,Final,1366,15668,6193
2015,6,11118,Lockhart Power Co,SC,Investor Owned,Final,1715,17499,6195
2015,7,11118,Lockhart Power Co,SC,Investor Owned,Final,2017,19417,6207
2015,8,11118,Lockhart Power Co,SC,Investor Owned,Final,2173,20454,6211
2015,9,11118,Lockhart Power Co,SC,Investor Owned,Final,1901,17938,6221
2015,10,11118,Lockhart Power Co,SC,Investor Owned,Final,1456,14990,6215
2015,11,11118,Lockhart Power Co,SC,Investor Owned,Final,1454,13888,6236
2015,12,11118,Lockhart Power Co,SC,Investor Owned,Final,1528,14681,6239
2015,1,11135,City of Logan - (UT),UT,Municipal,Final,2963,36179,19395
2015,2,11135,City of Logan - (UT),UT,Municipal,Final,2808,32766,19279
2015,3,11135,City of Logan - (UT),UT,Municipal,Final,2705,31060,19314
2015,4,11135,City of Logan - (UT),UT,Municipal,Final,2623,29296,19347
2015,5,11135,City of Logan - (UT),UT,Municipal,Final,2682,32405,20437
2015,6,11135,City of Logan - (UT),UT,Municipal,Final,2931,35470,19658
2015,7,11135,City of Logan - (UT),UT,Municipal,Final,3425,41532,19694
2015,8,11135,City of Logan - (UT),UT,Municipal,Final,3645,43531,20246
2015,9,11135,City of Logan - (UT),UT,Municipal,Final,3351,38977,19878
2015,10,11135,City of Logan - (UT),UT,Municipal,Final,3060,36099,19324
2015,11,11135,City of Logan - (UT),UT,Municipal,Final,2922,34754,19312
2015,12,11135,City of Logan - (UT),UT,Municipal,Final,3054,33068,19497
2015,1,11171,Long Island Power Authority,NY,State,Final,295679,1488627,1114420
2015,2,11171,Long Island Power Authority,NY,State,Final,272408,1393876,1115159
2015,3,11171,Long Island Power Authority,NY,State,Final,259536,1460099,1115286
2015,4,11171,Long Island Power Authority,NY,State,Final,216229,1245273,1115072
2015,5,11171,Long Island Power Authority,NY,State,Final,226254,1383528,1115344
2015,6,11171,Long Island Power Authority,NY,State,Final,292238,1548839,1115267
2015,7,11171,Long Island Power Authority,NY,State,Final,348885,1961478,1115268
2015,8,11171,Long Island Power Authority,NY,State,Final,371771,2028772,1115549
2015,9,11171,Long Island Power Authority,NY,State,Final,332280,1726606,1115724
2015,10,11171,Long Island Power Authority,NY,State,Final,245949,1341611,1116002
2015,11,11171,Long Island Power Authority,NY,State,Final,227652,1279314,1116387
2015,12,11171,Long Island Power Authority,NY,State,Final,237466,1293233,1117011
2015,1,11204,Los Alamos County,NM,Municipal,Final,3524,52610,8540
2015,2,11204,Los Alamos County,NM,Municipal,Final,3025,40235,8351
2015,3,11204,Los Alamos County,NM,Municipal,Final,3086,38516,8983
2015,4,11204,Los Alamos County,NM,Municipal,Final,3337,38776,8972
2015,5,11204,Los Alamos County,NM,Municipal,Final,2984,35063,8528
2015,6,11204,Los Alamos County,NM,Municipal,Final,3699,37655,8955
2015,7,11204,Los Alamos County,NM,Municipal,Final,4282,42220,8598
2015,8,11204,Los Alamos County,NM,Municipal,Final,4260,49590,8804
2015,9,11204,Los Alamos County,NM,Municipal,Final,4523,53561,8494
2015,10,11204,Los Alamos County,NM,Municipal,Final,4307,52967,8912
2015,11,11204,Los Alamos County,NM,Municipal,Final,3813,51445,7780
2015,12,11204,Los Alamos County,NM,Municipal,Final,4355,50361,8906
2015,1,11208,Los Angeles Department of Water & Power,CA,Municipal,Final,268869,1822017,1410716
2015,2,11208,Los Angeles Department of Water & Power,CA,Municipal,Final,263950,1804844,1411341
2015,3,11208,Los Angeles Department of Water & Power,CA,Municipal,Final,257124,1750633,1412332
2015,4,11208,Los Angeles Department of Water & Power,CA,Municipal,Final,251843,1751292,1412677
2015,5,11208,Los Angeles Department of Water & Power,CA,Municipal,Final,249980,1715222,1411659
2015,6,11208,Los Angeles Department of Water & Power,CA,Municipal,Final,270076,1786767,1412346
2015,7,11208,Los Angeles Department of Water & Power,CA,Municipal,Final,309342,1957019,1412387
2015,8,11208,Los Angeles Department of Water & Power,CA,Municipal,Final,331854,2185181,1413757
2015,9,11208,Los Angeles Department of Water & Power,CA,Municipal,Final,351621,2233419,1414495
2015,10,11208,Los Angeles Department of Water & Power,CA,Municipal,Final,363853,2359393,1414181
2015,11,11208,Los Angeles Department of Water & Power,CA,Municipal,Final,310041,2116637,1415722
2015,12,11208,Los Angeles Department of Water & Power,CA,Municipal,Final,277577,1876134,1415577
2015,1,11241,Entergy Louisiana LLC,LA,Investor Owned,Final,183883,2750361,679989
2015,2,11241,Entergy Louisiana LLC,LA,Investor Owned,Final,183518,2693461,680406
2015,3,11241,Entergy Louisiana LLC,LA,Investor Owned,Final,172496,2554309,681491
2015,4,11241,Entergy Louisiana LLC,LA,Investor Owned,Final,158234,2341792,682951
2015,5,11241,Entergy Louisiana LLC,LA,Investor Owned,Final,172633,2525363,683309
2015,6,11241,Entergy Louisiana LLC,LA,Investor Owned,Final,201135,2889732,685896
2015,7,11241,Entergy Louisiana LLC,LA,Investor Owned,Final,216878,3157078,686241
2015,8,11241,Entergy Louisiana LLC,LA,Investor Owned,Final,253989,3343645,686560
2015,9,11241,Entergy Louisiana LLC,LA,Investor Owned,Final,229151,3105046,663916
2015,10,11241,Entergy Louisiana LLC,LA,Investor Owned,Final,322420,4503237,1063776
2015,11,11241,Entergy Louisiana LLC,LA,Investor Owned,Final,268977,4166336,1062702
2015,12,11241,Entergy Louisiana LLC,LA,Investor Owned,Final,257349,4220168,1063959
2015,1,11249,Louisville Gas & Electric Co,KY,Investor Owned,Final,90175,1007076,400618
2015,2,11249,Louisville Gas & Electric Co,KY,Investor Owned,Final,87247,940825,400898
2015,3,11249,Louisville Gas & Electric Co,KY,Investor Owned,Final,84320,899906,400588
2015,4,11249,Louisville Gas & Electric Co,KY,Investor Owned,Final,77859,820995,400319
2015,5,11249,Louisville Gas & Electric Co,KY,Investor Owned,Final,90743,984476,400472
2015,6,11249,Louisville Gas & Electric Co,KY,Investor Owned,Final,101884,1129158,400655
2015,7,11249,Louisville Gas & Electric Co,KY,Investor Owned,Final,109085,1206798,401473
2015,8,11249,Louisville Gas & Electric Co,KY,Investor Owned,Final,104209,1156971,401500
2015,9,11249,Louisville Gas & Electric Co,KY,Investor Owned,Final,95199,1041722,401784
2015,10,11249,Louisville Gas & Electric Co,KY,Investor Owned,Final,78684,866508,402324
2015,11,11249,Louisville Gas & Electric Co,KY,Investor Owned,Final,75630,822291,402677
2015,12,11249,Louisville Gas & Electric Co,KY,Investor Owned,Final,81731,890306,403141
2015,1,11251,Loup River Public Power Dist,NE,Political Subdivision,Final,7841,104018,19118
2015,2,11251,Loup River Public Power Dist,NE,Political Subdivision,Final,7496,97139,19108
2015,3,11251,Loup River Public Power Dist,NE,Political Subdivision,Final,7009,92166,19116
2015,4,11251,Loup River Public Power Dist,NE,Political Subdivision,Final,6362,87481,19135
2015,5,11251,Loup River Public Power Dist,NE,Political Subdivision,Final,6051,80849,19135
2015,6,11251,Loup River Public Power Dist,NE,Political Subdivision,Final,7131,90941,19131
2015,7,11251,Loup River Public Power Dist,NE,Political Subdivision,Final,8074,94951,19197
2015,8,11251,Loup River Public Power Dist,NE,Political Subdivision,Final,8857,110973,19174
2015,9,11251,Loup River Public Power Dist,NE,Political Subdivision,Final,7604,88100,19194
2015,10,11251,Loup River Public Power Dist,NE,Political Subdivision,Final,6577,85636,19172
2015,11,11251,Loup River Public Power Dist,NE,Political Subdivision,Final,6299,87129,19199
2015,12,11251,Loup River Public Power Dist,NE,Political Subdivision,Final,6430,82864,19199
2015,1,11273,Lower Valley Energy Inc,ID,Cooperative,Final,345,7630,1721
2015,1,11273,Lower Valley Energy Inc,WY,Cooperative,Final,5144,90385,25145
2015,2,11273,Lower Valley Energy Inc,ID,Cooperative,Final,311,6983,1718
2015,2,11273,Lower Valley Energy Inc,WY,Cooperative,Final,4082,69899,25111
2015,3,11273,Lower Valley Energy Inc,ID,Cooperative,Final,280,6052,1690
2015,3,11273,Lower Valley Energy Inc,WY,Cooperative,Final,3931,67011,25010
2015,4,11273,Lower Valley Energy Inc,ID,Cooperative,Final,278,6092,1666
2015,4,11273,Lower Valley Energy Inc,WY,Cooperative,Final,3142,51555,24978
2015,5,11273,Lower Valley Energy Inc,ID,Cooperative,Final,232,4813,1682
2015,5,11273,Lower Valley Energy Inc,WY,Cooperative,Final,2732,43830,25010
2015,6,11273,Lower Valley Energy Inc,ID,Cooperative,Final,217,4545,1681
2015,6,11273,Lower Valley Energy Inc,WY,Cooperative,Final,2541,40104,25041
2015,7,11273,Lower Valley Energy Inc,ID,Cooperative,Final,200,3965,1690
2015,7,11273,Lower Valley Energy Inc,WY,Cooperative,Final,2526,40270,25077
2015,8,11273,Lower Valley Energy Inc,ID,Cooperative,Final,242,5177,1693
2015,8,11273,Lower Valley Energy Inc,WY,Cooperative,Final,2481,39022,25152
2015,9,11273,Lower Valley Energy Inc,ID,Cooperative,Final,227,4814,1689
2015,9,11273,Lower Valley Energy Inc,WY,Cooperative,Final,2615,41536,25163
2015,10,11273,Lower Valley Energy Inc,ID,Cooperative,Final,211,2469,1687
2015,10,11273,Lower Valley Energy Inc,WY,Cooperative,Final,2402,36084,25193
2015,11,11273,Lower Valley Energy Inc,ID,Cooperative,Final,248,5145,1688
2015,11,11273,Lower Valley Energy Inc,WY,Cooperative,Final,3387,53821,25164
2015,12,11273,Lower Valley Energy Inc,ID,Cooperative,Final,307,6448,1685
2015,12,11273,Lower Valley Energy Inc,WY,Cooperative,Final,4563,76227,25169
2015,1,11475,City of Madison - (SD),SD,Municipal,Final,797,7729,3269
2015,2,11475,City of Madison - (SD),SD,Municipal,Final,914,9432,3270
2015,3,11475,City of Madison - (SD),SD,Municipal,Final,910,9486,3251
2015,4,11475,City of Madison - (SD),SD,Municipal,Final,897,9208,3254
2015,5,11475,City of Madison - (SD),SD,Municipal,Final,798,7882,3249
2015,6,11475,City of Madison - (SD),SD,Municipal,Final,753,7475,3258
2015,7,11475,City of Madison - (SD),SD,Municipal,Final,713,6798,3263
2015,8,11475,City of Madison - (SD),SD,Municipal,Final,759,7351,3266
2015,9,11475,City of Madison - (SD),SD,Municipal,Final,835,8686,3280
2015,10,11475,City of Madison - (SD),SD,Municipal,Final,803,8178,3277
2015,11,11475,City of Madison - (SD),SD,Municipal,Final,768,7687,3300
2015,12,11475,City of Madison - (SD),SD,Municipal,Final,725,6808,3299
2015,1,11477,Town of Madison - (ME),ME,Municipal,Final,488,3136,2528
2015,2,11477,Town of Madison - (ME),ME,Municipal,Final,453,2893,2528
2015,3,11477,Town of Madison - (ME),ME,Municipal,Final,404,2569,2525
2015,4,11477,Town of Madison - (ME),ME,Municipal,Final,403,2560,2521
2015,5,11477,Town of Madison - (ME),ME,Municipal,Final,305,1979,2527
2015,6,11477,Town of Madison - (ME),ME,Municipal,Final,308,2050,2522
2015,7,11477,Town of Madison - (ME),ME,Municipal,Final,353,2310,2534
2015,8,11477,Town of Madison - (ME),ME,Municipal,Final,324,2104,2534
2015,9,11477,Town of Madison - (ME),ME,Municipal,Final,348,2273,2533
2015,10,11477,Town of Madison - (ME),ME,Municipal,Final,336,2191,2524
2015,11,11477,Town of Madison - (ME),ME,Municipal,Final,357,2342,2521
2015,12,11477,Town of Madison - (ME),ME,Municipal,Final,357,2371,2502
2015,1,11479,Madison Gas & Electric Co,WI,Investor Owned,Final,35016,284825,156888
2015,2,11479,Madison Gas & Electric Co,WI,Investor Owned,Final,32125,263168,138783
2015,3,11479,Madison Gas & Electric Co,WI,Investor Owned,Final,32253,261212,139679
2015,4,11479,Madison Gas & Electric Co,WI,Investor Owned,Final,30488,245773,152882
2015,5,11479,Madison Gas & Electric Co,WI,Investor Owned,Final,31836,259171,142610
2015,6,11479,Madison Gas & Electric Co,WI,Investor Owned,Final,37770,284095,145376
2015,7,11479,Madison Gas & Electric Co,WI,Investor Owned,Final,42442,318129,153263
2015,8,11479,Madison Gas & Electric Co,WI,Investor Owned,Final,41044,311367,151108
2015,9,11479,Madison Gas & Electric Co,WI,Investor Owned,Final,38511,293916,148868
2015,10,11479,Madison Gas & Electric Co,WI,Investor Owned,Final,31409,256803,144542
2015,11,11479,Madison Gas & Electric Co,WI,Investor Owned,Final,31086,255340,142853
2015,12,11479,Madison Gas & Electric Co,WI,Investor Owned,Final,31585,258323,155861
2015,1,11804,Massachusetts Electric Co,MA,Investor Owned,Final,214595,930839,1003849
2015,2,11804,Massachusetts Electric Co,MA,Investor Owned,Final,210636,852686,1000644
2015,3,11804,Massachusetts Electric Co,MA,Investor Owned,Final,187235,758653,984863
2015,4,11804,Massachusetts Electric Co,MA,Investor Owned,Final,150047,615612,970370
2015,5,11804,Massachusetts Electric Co,MA,Investor Owned,Final,112096,611330,962878
2015,6,11804,Massachusetts Electric Co,MA,Investor Owned,Final,103283,662919,953516
2015,7,11804,Massachusetts Electric Co,MA,Investor Owned,Final,123344,818236,945847
2015,8,11804,Massachusetts Electric Co,MA,Investor Owned,Final,135967,840583,946376
2015,9,11804,Massachusetts Electric Co,MA,Investor Owned,Final,128641,706168,949213
2015,10,11804,Massachusetts Electric Co,MA,Investor Owned,Final,98344,606178,949311
2015,11,11804,Massachusetts Electric Co,MA,Investor Owned,Final,95770,601392,989274
2015,12,11804,Massachusetts Electric Co,MA,Investor Owned,Final,140864,691437,946412
2015,1,11824,Matanuska Electric Assn Inc,AK,Cooperative,Final,14191,72346,60505
2015,2,11824,Matanuska Electric Assn Inc,AK,Cooperative,Final,12397,67100,60547
2015,3,11824,Matanuska Electric Assn Inc,AK,Cooperative,Final,12028,64135,60852
2015,4,11824,Matanuska Electric Assn Inc,AK,Cooperative,Final,10307,56896,61109
2015,5,11824,Matanuska Electric Assn Inc,AK,Cooperative,Final,10182,55543,61278
2015,6,11824,Matanuska Electric Assn Inc,AK,Cooperative,Final,8902,48896,61553
2015,7,11824,Matanuska Electric Assn Inc,AK,Cooperative,Final,9730,52163,61824
2015,8,11824,Matanuska Electric Assn Inc,AK,Cooperative,Final,10290,55252,61941
2015,9,11824,Matanuska Electric Assn Inc,AK,Cooperative,Final,10111,54925,62051
2015,10,11824,Matanuska Electric Assn Inc,AK,Cooperative,Final,11660,62184,62110
2015,11,11824,Matanuska Electric Assn Inc,AK,Cooperative,Final,12105,65171,62041
2015,12,11824,Matanuska Electric Assn Inc,AK,Cooperative,Final,14065,76650,61877
2015,1,11843,Maui Electric Co Ltd,HI,Investor Owned,Final,31994,90599,70048
2015,2,11843,Maui Electric Co Ltd,HI,Investor Owned,Final,26565,84363,70126
2015,3,11843,Maui Electric Co Ltd,HI,Investor Owned,Final,26576,89121,70161
2015,4,11843,Maui Electric Co Ltd,HI,Investor Owned,Final,27126,90112,70165
2015,5,11843,Maui Electric Co Ltd,HI,Investor Owned,Final,27485,88566,70226
2015,6,11843,Maui Electric Co Ltd,HI,Investor Owned,Final,28406,93163,70271
2015,7,11843,Maui Electric Co Ltd,HI,Investor Owned,Final,32361,103359,70275
2015,8,11843,Maui Electric Co Ltd,HI,Investor Owned,Final,32467,106454,70330
2015,9,11843,Maui Electric Co Ltd,HI,Investor Owned,Final,29704,102413,70369
2015,10,11843,Maui Electric Co Ltd,HI,Investor Owned,Final,28488,99404,70431
2015,11,11843,Maui Electric Co Ltd,HI,Investor Owned,Final,27062,96829,70466
2015,12,11843,Maui Electric Co Ltd,HI,Investor Owned,Final,25487,93248,70533
2015,1,12087,McKenzie Electric Coop Inc,MT,Cooperative,Final,8,90,113
2015,1,12087,McKenzie Electric Coop Inc,ND,Cooperative,Final,13756,189996,10889
2015,2,12087,McKenzie Electric Coop Inc,MT,Cooperative,Final,8,80,116
2015,2,12087,McKenzie Electric Coop Inc,ND,Cooperative,Final,13236,175529,10951
2015,3,12087,McKenzie Electric Coop Inc,MT,Cooperative,Final,7,68,116
2015,3,12087,McKenzie Electric Coop Inc,ND,Cooperative,Final,13658,186438,11008
2015,4,12087,McKenzie Electric Coop Inc,MT,Cooperative,Final,6,50,114
2015,4,12087,McKenzie Electric Coop Inc,ND,Cooperative,Final,12966,174524,11074
2015,5,12087,McKenzie Electric Coop Inc,MT,Cooperative,Final,6,49,113
2015,5,12087,McKenzie Electric Coop Inc,ND,Cooperative,Final,13553,182926,11182
