UTILITY CHARATERISTICS,,,,,,,TOTAL,,
,,,,,,,Revenue,Sales,Customers
2014,10,213,Alaska Electric Light&Power Co,AK,Investor Owned,Final,2976,30315,16469
2014,11,213,Alaska Electric Light&Power Co,AK,Investor Owned,Final,3733,34544,16457
2014,12,213,Alaska Electric Light&Power Co,AK,Investor Owned,Final,4026,36252,16497
2014,1,219,Alaska Power and Telephone Co,AK,Investor Owned,Final,1527,5163,6938
2014,2,219,Alaska Power and Telephone Co,AK,Investor Owned,Final,1539,5467,6919
2014,3,219,Alaska Power and Telephone Co,AK,Investor Owned,Final,1473,4801,6940
2014,4,219,Alaska Power and Telephone Co,AK,Investor Owned,Final,1475,4644,7001
2014,5,219,Alaska Power and Telephone Co,AK,Investor Owned,Final,1315,4671,7124
2014,6,219,Alaska Power and Telephone Co,AK,Investor Owned,Final,1348,5249,7205
2014,7,219,Alaska Power and Telephone Co,AK,Investor Owned,Final,1464,5463,7209
2014,8,219,Alaska Power and Telephone Co,AK,Investor Owned,Final,1626,6387,7219
2014,9,219,Alaska Power and Telephone Co,AK,Investor Owned,Final,1445,5298,7243
2014,10,219,Alaska Power and Telephone Co,AK,Investor Owned,Final,1540,5302,7233
2014,11,219,Alaska Power and Telephone Co,AK,Investor Owned,Final,1383,5139,7677
2014,12,219,Alaska Power and Telephone Co,AK,Investor Owned,Final,1526,5183,7630
2014,5,221,"Alaska Village Elec Coop, Inc",AK,Cooperative,Final,4572,8388,10750
2014,6,221,"Alaska Village Elec Coop, Inc",AK,Cooperative,Final,4435,8071,10721
2014,7,221,"Alaska Village Elec Coop, Inc",AK,Cooperative,Final,4402,7948,10793
2014,8,221,"Alaska Village Elec Coop, Inc",AK,Cooperative,Final,4476,8302,10767
2014,9,221,"Alaska Village Elec Coop, Inc",AK,Cooperative,Final,4793,8846,10811
2014,10,221,"Alaska Village Elec Coop, Inc",AK,Cooperative,Final,5114,9486,10841
2014,11,221,"Alaska Village Elec Coop, Inc",AK,Cooperative,Final,6556,10052,10799
2014,12,221,"Alaska Village Elec Coop, Inc",AK,Cooperative,Final,4380,10577,10829
2014,1,261,AGC Division of APG Inc,IN,Investor Owned,Final,15689,388226,1
2014,2,261,AGC Division of APG Inc,IN,Investor Owned,Final,14026,353570,1
2014,3,261,AGC Division of APG Inc,IN,Investor Owned,Final,18425,391941,1
2014,4,261,AGC Division of APG Inc,IN,Investor Owned,Final,17873,374078,1
2014,5,261,AGC Division of APG Inc,IN,Investor Owned,Final,14626,387269,1
2014,6,261,AGC Division of APG Inc,IN,Investor Owned,Final,15494,377258,1
2014,7,261,AGC Division of APG Inc,IN,Investor Owned,Final,15008,392405,1
2014,8,261,AGC Division of APG Inc,IN,Investor Owned,Final,14421,393292,1
2014,9,261,AGC Division of APG Inc,IN,Investor Owned,Final,12916,376172,1
2014,10,261,AGC Division of APG Inc,IN,Investor Owned,Final,11882,321885,1
2014,11,261,AGC Division of APG Inc,IN,Investor Owned,Final,11399,324710,1
2014,12,261,AGC Division of APG Inc,IN,Investor Owned,Final,12505,382089,1
2014,1,392,Alpena Power Co,MI,Investor Owned,Final,3062,29227,17629
2014,2,392,Alpena Power Co,MI,Investor Owned,Final,2911,25535,17636
2014,3,392,Alpena Power Co,MI,Investor Owned,Final,2891,27441,17628
2014,4,392,Alpena Power Co,MI,Investor Owned,Final,2764,27498,17622
2014,5,392,Alpena Power Co,MI,Investor Owned,Final,2769,28452,17616
2014,6,392,Alpena Power Co,MI,Investor Owned,Final,2938,30025,17608
2014,7,392,Alpena Power Co,MI,Investor Owned,Final,3055,32440,17614
2014,8,392,Alpena Power Co,MI,Investor Owned,Final,2934,30751,17650
2014,9,392,Alpena Power Co,MI,Investor Owned,Final,2841,29835,17648
2014,10,392,Alpena Power Co,MI,Investor Owned,Final,2918,30699,17630
2014,11,392,Alpena Power Co,MI,Investor Owned,Final,2914,29547,17670
2014,12,392,Alpena Power Co,MI,Investor Owned,Final,2851,29293,17672
2014,1,471,Amana Society Service Co,IA,Investor Owned,Final,622,7222,888
2014,2,471,Amana Society Service Co,IA,Investor Owned,Final,701,7223,889
2014,3,471,Amana Society Service Co,IA,Investor Owned,Final,641,7136,890
2014,4,471,Amana Society Service Co,IA,Investor Owned,Final,618,7245,890
2014,5,471,Amana Society Service Co,IA,Investor Owned,Final,685,7430,889
2014,6,471,Amana Society Service Co,IA,Investor Owned,Final,749,7827,889
2014,7,471,Amana Society Service Co,IA,Investor Owned,Final,748,8044,891
2014,8,471,Amana Society Service Co,IA,Investor Owned,Final,731,8002,892
2014,9,471,Amana Society Service Co,IA,Investor Owned,Final,675,8036,888
2014,10,471,Amana Society Service Co,IA,Investor Owned,Final,651,7778,888
2014,11,471,Amana Society Service Co,IA,Investor Owned,Final,554,6829,888
2014,12,471,Amana Society Service Co,IA,Investor Owned,Final,597,6436,888
2014,1,599,Anchorage Municipal Light and Power,AK,Municipal,Final,12026,96048,30737
2014,2,599,Anchorage Municipal Light and Power,AK,Municipal,Final,11339,90364,30630
2014,3,599,Anchorage Municipal Light and Power,AK,Municipal,Final,10861,85145,30754
2014,4,599,Anchorage Municipal Light and Power,AK,Municipal,Final,11081,83788,30766
2014,5,599,Anchorage Municipal Light and Power,AK,Municipal,Final,10769,80554,30824
2014,6,599,Anchorage Municipal Light and Power,AK,Municipal,Final,10669,79801,30791
2014,7,599,Anchorage Municipal Light and Power,AK,Municipal,Final,11092,77310,30930
2014,8,599,Anchorage Municipal Light and Power,AK,Municipal,Final,11638,81827,30833
2014,9,599,Anchorage Municipal Light and Power,AK,Municipal,Final,11578,81621,30904
2014,10,599,Anchorage Municipal Light and Power,AK,Municipal,Final,11183,82849,30910
2014,11,599,Anchorage Municipal Light and Power,AK,Municipal,Final,11551,86364,30692
2014,12,599,Anchorage Municipal Light and Power,AK,Municipal,Final,11163,87114,30715
2014,1,689,Connexus Energy,MN,Cooperative,Final,20273,187264,127943
2014,2,689,Connexus Energy,MN,Cooperative,Final,17544,164194,128086
2014,3,689,Connexus Energy,MN,Cooperative,Final,17915,162271,128139
2014,4,689,Connexus Energy,MN,Cooperative,Final,16310,142454,128193
2014,5,689,Connexus Energy,MN,Cooperative,Final,17626,147756,128236
2014,6,689,Connexus Energy,MN,Cooperative,Final,20852,170710,128236
2014,7,689,Connexus Energy,MN,Cooperative,Final,24057,188783,128337
2014,8,689,Connexus Energy,MN,Cooperative,Final,23538,192920,128498
2014,9,689,Connexus Energy,MN,Cooperative,Final,17519,147788,128550
2014,10,689,Connexus Energy,MN,Cooperative,Final,17363,143224,128747
2014,11,689,Connexus Energy,MN,Cooperative,Final,17608,158399,128914
2014,12,689,Connexus Energy,MN,Cooperative,Final,19533,173675,128998
2014,1,727,Appalachian Electric Coop,TN,Cooperative,Final,11123,109932,45153
2014,2,727,Appalachian Electric Coop,TN,Cooperative,Final,11526,112348,45174
2014,3,727,Appalachian Electric Coop,TN,Cooperative,Final,8798,79527,45174
2014,4,727,Appalachian Electric Coop,TN,Cooperative,Final,7563,67824,45148
2014,5,727,Appalachian Electric Coop,TN,Cooperative,Final,6764,61267,45202
2014,6,727,Appalachian Electric Coop,TN,Cooperative,Final,8171,71098,45188
2014,7,727,Appalachian Electric Coop,TN,Cooperative,Final,8975,79226,45292
2014,8,727,Appalachian Electric Coop,TN,Cooperative,Final,8498,75469,45253
2014,9,727,Appalachian Electric Coop,TN,Cooperative,Final,8368,77109,45336
2014,10,727,Appalachian Electric Coop,TN,Cooperative,Final,6697,62746,45319
2014,11,727,Appalachian Electric Coop,TN,Cooperative,Final,7398,71142,45377
2014,12,727,Appalachian Electric Coop,TN,Cooperative,Final,8797,84969,45392
2014,1,733,Appalachian Power Co,VA,Investor Owned,Final,168648,1823315,525583
2014,1,733,Appalachian Power Co,WV,Investor Owned,Final,131300,1631132,435750
2014,2,733,Appalachian Power Co,VA,Investor Owned,Final,132312,1376436,525814
2014,2,733,Appalachian Power Co,WV,Investor Owned,Final,103284,1270515,435900
2014,3,733,Appalachian Power Co,VA,Investor Owned,Final,136867,1445907,525529
2014,3,733,Appalachian Power Co,WV,Investor Owned,Final,105527,1308523,435441
2014,4,733,Appalachian Power Co,VA,Investor Owned,Final,106773,1152118,525143
2014,4,733,Appalachian Power Co,WV,Investor Owned,Final,79280,955124,434196
2014,5,733,Appalachian Power Co,VA,Investor Owned,Final,107755,1171598,523785
2014,5,733,Appalachian Power Co,WV,Investor Owned,Final,82296,1026106,432640
2014,6,733,Appalachian Power Co,VA,Investor Owned,Final,120705,1277557,522028
2014,6,733,Appalachian Power Co,WV,Investor Owned,Final,87726,1100972,432626
2014,7,733,Appalachian Power Co,VA,Investor Owned,Final,124141,1303716,523748
2014,7,733,Appalachian Power Co,WV,Investor Owned,Final,90620,1131482,432154
2014,8,733,Appalachian Power Co,VA,Investor Owned,Final,117358,1235644,523742
2014,8,733,Appalachian Power Co,WV,Investor Owned,Final,90257,1158276,431873
2014,9,733,Appalachian Power Co,VA,Investor Owned,Final,108595,1170115,524751
2014,9,733,Appalachian Power Co,WV,Investor Owned,Final,79075,1021835,432042
2014,10,733,Appalachian Power Co,VA,Investor Owned,Final,111999,1180067,524611
2014,10,733,Appalachian Power Co,WV,Investor Owned,Final,83774,1070608,432347
2014,11,733,Appalachian Power Co,VA,Investor Owned,Final,132582,1361707,524980
2014,11,733,Appalachian Power Co,WV,Investor Owned,Final,99352,1242210,432485
2014,12,733,Appalachian Power Co,VA,Investor Owned,Final,140893,1456102,525706
2014,12,733,Appalachian Power Co,WV,Investor Owned,Final,98288,1268472,433239
2014,1,803,Arizona Public Service Co,AZ,Investor Owned,Final,220490,2031049,1164644
2014,2,803,Arizona Public Service Co,AZ,Investor Owned,Final,189335,1727992,1164679
2014,3,803,Arizona Public Service Co,AZ,Investor Owned,Final,201308,1852412,1165217
2014,4,803,Arizona Public Service Co,AZ,Investor Owned,Final,221418,1900693,1162226
2014,5,803,Arizona Public Service Co,AZ,Investor Owned,Final,281506,2299940,1158130
2014,6,803,Arizona Public Service Co,AZ,Investor Owned,Final,340959,2800525,1156989
2014,7,803,Arizona Public Service Co,AZ,Investor Owned,Final,391170,3217475,1158274
2014,8,803,Arizona Public Service Co,AZ,Investor Owned,Final,359367,2965923,1157968
2014,9,803,Arizona Public Service Co,AZ,Investor Owned,Final,328316,2715770,1162597
2014,10,803,Arizona Public Service Co,AZ,Investor Owned,Final,253035,2217505,1163773
2014,11,803,Arizona Public Service Co,AZ,Investor Owned,Final,197250,1830745,1167737
2014,12,803,Arizona Public Service Co,AZ,Investor Owned,Final,214428,2024504,1174707
2014,1,814,Entergy Arkansas Inc,AR,Investor Owned,Final,132733,1921478,700348
2014,1,814,Entergy Arkansas Inc,TN,Investor Owned,Final,1,7,7
2014,2,814,Entergy Arkansas Inc,AR,Investor Owned,Final,132622,1931555,699278
2014,2,814,Entergy Arkansas Inc,TN,Investor Owned,Final,1,9,7
2014,3,814,Entergy Arkansas Inc,AR,Investor Owned,Final,126645,1741113,696144
2014,3,814,Entergy Arkansas Inc,TN,Investor Owned,Final,0,4,7
2014,4,814,Entergy Arkansas Inc,AR,Investor Owned,Final,113540,1501278,695992
2014,4,814,Entergy Arkansas Inc,TN,Investor Owned,Final,0,4,7
2014,5,814,Entergy Arkansas Inc,AR,Investor Owned,Final,109988,1423807,695109
2014,5,814,Entergy Arkansas Inc,TN,Investor Owned,Final,0,3,7
2014,6,814,Entergy Arkansas Inc,AR,Investor Owned,Final,137130,1662433,699886
2014,6,814,Entergy Arkansas Inc,TN,Investor Owned,Final,0,2,7
2014,7,814,Entergy Arkansas Inc,AR,Investor Owned,Final,163807,1921005,705194
2014,7,814,Entergy Arkansas Inc,TN,Investor Owned,Final,0,3,7
2014,8,814,Entergy Arkansas Inc,AR,Investor Owned,Final,165233,1937602,705479
2014,8,814,Entergy Arkansas Inc,TN,Investor Owned,Final,0,3,7
2014,9,814,Entergy Arkansas Inc,AR,Investor Owned,Final,178225,2090275,706347
2014,9,814,Entergy Arkansas Inc,TN,Investor Owned,Final,0,4,7
2014,10,814,Entergy Arkansas Inc,AR,Investor Owned,Final,132331,1698644,705094
2014,10,814,Entergy Arkansas Inc,TN,Investor Owned,Final,0,3,7
2014,11,814,Entergy Arkansas Inc,AR,Investor Owned,Final,119690,1527093,702536
2014,11,814,Entergy Arkansas Inc,TN,Investor Owned,Final,0,2,7
2014,12,814,Entergy Arkansas Inc,AR,Investor Owned,Final,130946,1692972,701582
2014,12,814,Entergy Arkansas Inc,TN,Investor Owned,Final,1,5,7
2014,1,817,Arkansas Valley Elec Coop Corp,AR,Cooperative,Final,10387,118629,52994
2014,1,817,Arkansas Valley Elec Coop Corp,OK,Cooperative,Final,737,8705,4488
2014,2,817,Arkansas Valley Elec Coop Corp,AR,Cooperative,Final,11255,123306,53086
2014,2,817,Arkansas Valley Elec Coop Corp,OK,Cooperative,Final,774,9272,4507
2014,3,817,Arkansas Valley Elec Coop Corp,AR,Cooperative,Final,9335,97731,52978
2014,3,817,Arkansas Valley Elec Coop Corp,OK,Cooperative,Final,635,7048,4474
2014,4,817,Arkansas Valley Elec Coop Corp,AR,Cooperative,Final,8290,86126,53081
2014,4,817,Arkansas Valley Elec Coop Corp,OK,Cooperative,Final,566,6136,4498
2014,5,817,Arkansas Valley Elec Coop Corp,AR,Cooperative,Final,7537,78782,52983
2014,5,817,Arkansas Valley Elec Coop Corp,OK,Cooperative,Final,568,5664,4475
2014,6,817,Arkansas Valley Elec Coop Corp,AR,Cooperative,Final,8375,91349,53093
2014,6,817,Arkansas Valley Elec Coop Corp,OK,Cooperative,Final,661,6969,4505
2014,7,817,Arkansas Valley Elec Coop Corp,AR,Cooperative,Final,8648,101338,53120
2014,7,817,Arkansas Valley Elec Coop Corp,OK,Cooperative,Final,667,7779,4477
2014,8,817,Arkansas Valley Elec Coop Corp,AR,Cooperative,Final,9086,107366,53149
2014,8,817,Arkansas Valley Elec Coop Corp,OK,Cooperative,Final,703,8426,4504
2014,9,817,Arkansas Valley Elec Coop Corp,AR,Cooperative,Final,10127,111215,53125
2014,9,817,Arkansas Valley Elec Coop Corp,OK,Cooperative,Final,728,8527,4521
2014,10,817,Arkansas Valley Elec Coop Corp,AR,Cooperative,Final,8329,85410,53203
2014,10,817,Arkansas Valley Elec Coop Corp,OK,Cooperative,Final,591,6249,4494
2014,11,817,Arkansas Valley Elec Coop Corp,AR,Cooperative,Final,8110,83238,53130
2014,11,817,Arkansas Valley Elec Coop Corp,OK,Cooperative,Final,622,6304,4483
2014,12,817,Arkansas Valley Elec Coop Corp,AR,Cooperative,Final,8952,94726,53224
2014,12,817,Arkansas Valley Elec Coop Corp,OK,Cooperative,Final,638,6448,4492
2014,1,963,Atlantic City Electric Co,NJ,Investor Owned,Final,55380,401803,437897
2014,2,963,Atlantic City Electric Co,NJ,Investor Owned,Final,46512,344501,438766
2014,3,963,Atlantic City Electric Co,NJ,Investor Owned,Final,52932,392270,440623
2014,4,963,Atlantic City Electric Co,NJ,Investor Owned,Final,40075,295596,444433
2014,5,963,Atlantic City Electric Co,NJ,Investor Owned,Final,35454,260242,448449
2014,6,963,Atlantic City Electric Co,NJ,Investor Owned,Final,52884,367287,450420
2014,7,963,Atlantic City Electric Co,NJ,Investor Owned,Final,81513,520873,448950
2014,8,963,Atlantic City Electric Co,NJ,Investor Owned,Final,75492,487784,450548
2014,9,963,Atlantic City Electric Co,NJ,Investor Owned,Final,61086,394031,452450
2014,10,963,Atlantic City Electric Co,NJ,Investor Owned,Final,49514,315940,453849
2014,11,963,Atlantic City Electric Co,NJ,Investor Owned,Final,51136,317674,457104
2014,12,963,Atlantic City Electric Co,NJ,Investor Owned,Final,57494,357819,458497
2014,1,1167,Baltimore Gas & Electric Co,MD,Investor Owned,Final,181428,1355087,848972
2014,2,1167,Baltimore Gas & Electric Co,MD,Investor Owned,Final,159597,1145362,851979
2014,3,1167,Baltimore Gas & Electric Co,MD,Investor Owned,Final,149766,1088743,854677
2014,4,1167,Baltimore Gas & Electric Co,MD,Investor Owned,Final,110693,764625,858782
2014,5,1167,Baltimore Gas & Electric Co,MD,Investor Owned,Final,116280,805576,862703
2014,6,1167,Baltimore Gas & Electric Co,MD,Investor Owned,Final,128841,1011130,866018
2014,7,1167,Baltimore Gas & Electric Co,MD,Investor Owned,Final,154263,1165391,869626
2014,8,1167,Baltimore Gas & Electric Co,MD,Investor Owned,Final,143484,1099888,873950
2014,9,1167,Baltimore Gas & Electric Co,MD,Investor Owned,Final,122470,958554,878902
2014,10,1167,Baltimore Gas & Electric Co,MD,Investor Owned,Final,106043,805173,881944
2014,11,1167,Baltimore Gas & Electric Co,MD,Investor Owned,Final,125734,988314,884476
2014,12,1167,Baltimore Gas & Electric Co,MD,Investor Owned,Final,146093,1082633,886518
2014,1,1613,Berkeley Electric Coop Inc,SC,Cooperative,Final,21253,185104,86108
2014,2,1613,Berkeley Electric Coop Inc,SC,Cooperative,Final,22231,207677,86363
2014,3,1613,Berkeley Electric Coop Inc,SC,Cooperative,Final,17923,167709,86551
2014,4,1613,Berkeley Electric Coop Inc,SC,Cooperative,Final,16542,148932,86642
2014,5,1613,Berkeley Electric Coop Inc,SC,Cooperative,Final,16355,147281,86746
2014,6,1613,Berkeley Electric Coop Inc,SC,Cooperative,Final,19388,173467,87135
2014,7,1613,Berkeley Electric Coop Inc,SC,Cooperative,Final,21563,196680,87360
2014,8,1613,Berkeley Electric Coop Inc,SC,Cooperative,Final,22848,200671,87547
2014,9,1613,Berkeley Electric Coop Inc,SC,Cooperative,Final,21836,198652,87788
2014,10,1613,Berkeley Electric Coop Inc,SC,Cooperative,Final,17235,155849,87867
2014,11,1613,Berkeley Electric Coop Inc,SC,Cooperative,Final,15440,146154,87749
2014,12,1613,Berkeley Electric Coop Inc,SC,Cooperative,Final,18443,167467,88111
2014,1,1651,Bethel Utilities Corp,AK,Investor Owned,Final,2210,3895,2664
2014,2,1651,Bethel Utilities Corp,AK,Investor Owned,Final,1890,3306,2657
2014,3,1651,Bethel Utilities Corp,AK,Investor Owned,Final,2012,3543,2654
2014,4,1651,Bethel Utilities Corp,AK,Investor Owned,Final,1639,3188,2672
2014,1,1738,Bonneville Power Administration,ID,Federal,Final,0,1320,1
2014,1,1738,Bonneville Power Administration,MT,Federal,Final,48,500,1
2014,1,1738,Bonneville Power Administration,OR,Federal,Final,24,615,1
2014,1,1738,Bonneville Power Administration,WA,Federal,Final,14210,620103,9
2014,2,1738,Bonneville Power Administration,ID,Federal,Final,0,1199,1
2014,2,1738,Bonneville Power Administration,MT,Federal,Final,48,459,1
2014,2,1738,Bonneville Power Administration,OR,Federal,Final,28,572,1
2014,2,1738,Bonneville Power Administration,WA,Federal,Final,13656,555297,9
2014,3,1738,Bonneville Power Administration,ID,Federal,Final,0,2329,1
2014,3,1738,Bonneville Power Administration,MT,Federal,Final,55,474,1
2014,3,1738,Bonneville Power Administration,OR,Federal,Final,21,485,1
2014,3,1738,Bonneville Power Administration,WA,Federal,Final,12776,609970,9
2014,4,1738,Bonneville Power Administration,ID,Federal,Final,0,3401,1
2014,4,1738,Bonneville Power Administration,MT,Federal,Final,57,409,1
2014,4,1738,Bonneville Power Administration,OR,Federal,Final,17,410,1
2014,4,1738,Bonneville Power Administration,WA,Federal,Final,11599,588014,9
2014,5,1738,Bonneville Power Administration,ID,Federal,Final,0,2946,1
2014,5,1738,Bonneville Power Administration,MT,Federal,Final,57,335,1
2014,5,1738,Bonneville Power Administration,OR,Federal,Final,10,313,1
2014,5,1738,Bonneville Power Administration,WA,Federal,Final,10090,604724,9
2014,6,1738,Bonneville Power Administration,ID,Federal,Final,0,1690,1
2014,6,1738,Bonneville Power Administration,MT,Federal,Final,53,307,1
2014,6,1738,Bonneville Power Administration,OR,Federal,Final,10,266,1
2014,6,1738,Bonneville Power Administration,WA,Federal,Final,9932,584041,9
2014,7,1738,Bonneville Power Administration,ID,Federal,Final,0,694,1
2014,7,1738,Bonneville Power Administration,MT,Federal,Final,47,302,1
2014,7,1738,Bonneville Power Administration,OR,Federal,Final,9,276,1
2014,7,1738,Bonneville Power Administration,WA,Federal,Final,12089,604287,9
2014,8,1738,Bonneville Power Administration,ID,Federal,Final,0,772,1
2014,8,1738,Bonneville Power Administration,MT,Federal,Final,44,290,1
2014,8,1738,Bonneville Power Administration,OR,Federal,Final,10,262,1
2014,8,1738,Bonneville Power Administration,WA,Federal,Final,13155,605157,9
2014,9,1738,Bonneville Power Administration,ID,Federal,Final,0,716,1
2014,9,1738,Bonneville Power Administration,MT,Federal,Final,45,288,1
2014,9,1738,Bonneville Power Administration,OR,Federal,Final,11,248,1
2014,9,1738,Bonneville Power Administration,WA,Federal,Final,13010,580453,9
2014,10,1738,Bonneville Power Administration,ID,Federal,Final,0,1016,1
2014,10,1738,Bonneville Power Administration,MT,Federal,Final,47,328,1
2014,10,1738,Bonneville Power Administration,OR,Federal,Final,12,305,1
2014,10,1738,Bonneville Power Administration,WA,Federal,Final,12511,596522,9
2014,11,1738,Bonneville Power Administration,ID,Federal,Final,0,1189,1
2014,11,1738,Bonneville Power Administration,MT,Federal,Final,51,434,1
2014,11,1738,Bonneville Power Administration,OR,Federal,Final,23,509,1
2014,11,1738,Bonneville Power Administration,WA,Federal,Final,13076,578357,9
2014,12,1738,Bonneville Power Administration,ID,Federal,Final,0,1225,1
2014,12,1738,Bonneville Power Administration,MT,Federal,Final,53,470,1
2014,12,1738,Bonneville Power Administration,OR,Federal,Final,22,558,1
2014,12,1738,Bonneville Power Administration,WA,Federal,Final,14383,604680,9
2014,1,1764,Black Diamond Power Co,WV,Investor Owned,Final,898,6596,4060
2014,2,1764,Black Diamond Power Co,WV,Investor Owned,Final,954,7122,4051
2014,3,1764,Black Diamond Power Co,WV,Investor Owned,Final,692,4999,4051
2014,4,1764,Black Diamond Power Co,WV,Investor Owned,Final,599,4363,4031
2014,5,1764,Black Diamond Power Co,WV,Investor Owned,Final,515,3649,4017
2014,6,1764,Black Diamond Power Co,WV,Investor Owned,Final,558,3982,4017
2014,7,1764,Black Diamond Power Co,WV,Investor Owned,Final,550,3965,4002
2014,8,1764,Black Diamond Power Co,WV,Investor Owned,Final,608,4405,4015
2014,9,1764,Black Diamond Power Co,WV,Investor Owned,Final,569,4102,3963
2014,10,1764,Black Diamond Power Co,WV,Investor Owned,Final,491,3474,3964
2014,11,1764,Black Diamond Power Co,WV,Investor Owned,Final,659,5078,4027
2014,12,1764,Black Diamond Power Co,WV,Investor Owned,Final,611,4396,4003
2014,1,1769,"Black Hills Electric Coop, Inc",SD,Cooperative,Final,1702,16867,9425
2014,2,1769,"Black Hills Electric Coop, Inc",SD,Cooperative,Final,1705,16837,9432
2014,3,1769,"Black Hills Electric Coop, Inc",SD,Cooperative,Final,1523,14263,9432
2014,4,1769,"Black Hills Electric Coop, Inc",SD,Cooperative,Final,1317,10563,9446
2014,5,1769,"Black Hills Electric Coop, Inc",SD,Cooperative,Final,1291,9197,9460
2014,6,1769,"Black Hills Electric Coop, Inc",SD,Cooperative,Final,1143,8093,9470
2014,7,1769,"Black Hills Electric Coop, Inc",SD,Cooperative,Final,1360,10368,9489
